Transaction_ID,Customer_ID,Invoice_Number,Transaction_Date,Invoice_Amount,Payment_Date,Discount_Applied,Refund_Issued,Transaction_Type,Anomaly_Tag
T100289,C7469,INV10289,2024-07-07,991.45,2024-08-04,128.16,93.8,Payment,Normal
T100290,C4137,INV10290,2024-04-12,1929.22,2024-05-04,78.35,124.24,Payment,Normal
T100291,C5233,INV10291,2024-02-01,2102.8,2024-02-21,8.01,32.84,Payment,Normal
T100292,C6514,INV10292,2024-02-16,3608.26,2024-03-17,356.64,9.78,Payment,Normal
T100293,C3579,INV10293,2024-08-08,1187.66,2024-09-07,41.17,79.8,Payment,Normal
T100294,C4195,INV10294,2024-03-12,196.58,2024-04-01,3.07,15.72,Payment,Normal
T100295,C6763,INV10295,2024-01-17,974.87,2024-01-22,95.45,23.22,Payment,Normal
T100296,C3036,INV10296,2024-09-05,587.26,2024-09-20,21.42,42.42,Payment,Normal
T100297,C6142,INV10297,2024-05-17,4292.91,2024-05-17,534.61,170.51,Payment,Normal
T100298,C3724,INV10298,2024-12-23,3373.62,2025-01-10,103.73,98.9,Payment,Normal
T100299,C8320,INV10299,2024-05-22,4492.05,2024-05-24,8.76,38.41,Payment,Normal
T100300,C8779,INV10300,2024-11-28,1118.64,2024-12-24,4.45,20.3,Payment,Normal
T100301,C4202,INV10301,2024-07-10,2956.9,2024-07-12,186.92,263.95,Payment,Normal
T100302,C1647,INV10302,2024-02-24,4105.47,2024-03-20,210.5,106.51,Payment,Normal
T100303,C2191,INV10303,2024-02-02,1960.49,2024-02-24,173.59,52.55,Payment,Normal
T100304,C9637,INV10304,2024-08-07,3158.33,2024-09-01,193.96,174.35,Payment,Normal
T100305,C8048,INV10305,2024-03-21,2237.02,2024-04-10,98.81,212.17,Payment,Normal
T100306,C2565,INV10306,2024-04-21,3841.67,2024-04-23,80.74,333.64,Payment,Normal
T100307,C5902,INV10307,2024-04-09,2488.41,2024-04-22,333.9,199.04,Payment,Normal
T100308,C2877,INV10308,2024-09-17,2183.55,2024-10-15,7.36,58.67,Payment,Normal
T100309,C8080,INV10309,2024-06-27,2754.01,2024-07-10,261.69,71.02,Payment,Normal
T100310,C2673,INV10310,2024-05-22,782.84,2024-05-27,98.04,77.06,Payment,Normal
T100311,C1116,INV10311,2024-11-24,2675.88,2024-12-06,68.91,72.87,Payment,Normal
T100312,C2682,INV10312,2024-08-28,190.11,2024-09-06,26.07,2.24,Payment,Normal
T100313,C6154,INV10313,2024-04-09,2924.93,2024-05-02,120.24,162.09,Payment,Normal
T100314,C2027,INV10314,2024-08-12,3291.96,2024-09-01,409.72,67.95,Payment,Normal
T100315,C8484,INV10315,2024-11-12,153.88,2024-11-27,3.16,13.85,Payment,Normal
T100316,C2863,INV10316,2024-02-03,4382.06,2024-02-16,392.69,263.15,Payment,Normal
T100317,C8543,INV10317,2024-05-14,3358.68,2024-06-10,88.35,307.12,Payment,Normal
T100318,C5219,INV10318,2024-06-15,2151.98,2024-06-22,123.68,111.67,Payment,Normal
T100319,C8441,INV10319,2024-08-27,330.13,2024-09-12,8.23,24.36,Payment,Normal
T100320,C8338,INV10320,2024-12-13,505.71,2024-12-24,45.75,12.41,Payment,Normal
T100321,C1924,INV10321,2024-02-25,2007.55,2024-03-07,86.94,71.4,Payment,Normal
T100322,C3441,INV10322,2024-12-14,3623.32,2025-01-02,161.49,205.23,Payment,Normal
T100323,C9749,INV10323,2024-04-02,2432.65,2024-04-07,242.17,227.9,Payment,Normal
T100324,C7400,INV10324,2024-12-10,3689.6,2025-01-01,118.96,11.51,Payment,Normal
T100325,C5472,INV10325,2024-11-26,1385.09,2024-12-01,123.64,7.12,Payment,Normal
T100326,C9160,INV10326,2024-09-06,2532.19,2024-09-06,226.7,84.64,Payment,Normal
T100327,C9638,INV10327,2024-05-16,3877.47,2024-05-17,62.0,29.13,Payment,Normal
T100328,C3144,INV10328,2024-10-09,3668.12,2024-10-14,272.63,252.51,Payment,Normal
T100329,C5787,INV10329,2024-07-08,2230.65,2024-07-22,82.45,182.71,Payment,Normal
T100330,C1743,INV10330,2024-10-26,4017.14,2024-11-13,418.6,109.32,Payment,Normal
T100331,C8178,INV10331,2024-12-08,2992.13,2024-12-24,162.01,27.4,Payment,Normal
T100332,C1684,INV10332,2024-05-30,4594.84,2024-06-23,94.3,436.62,Payment,Normal
T100333,C8194,INV10333,2024-07-25,2285.43,2024-08-02,63.47,123.85,Payment,Normal
T100334,C6716,INV10334,2024-03-31,4377.43,2024-04-13,480.79,353.07,Payment,Normal
T100335,C1210,INV10335,2024-12-30,3328.04,2025-01-02,345.59,282.62,Payment,Normal
T100336,C5500,INV10336,2024-10-15,1323.37,2024-10-18,97.15,29.27,Payment,Normal
T100337,C5525,INV10337,2024-08-31,4939.57,2024-09-29,699.49,19.48,Payment,Normal
T100338,C4177,INV10338,2024-07-30,3557.32,2024-08-03,493.71,64.24,Payment,Normal
T100339,C7551,INV10339,2024-12-05,2882.93,2024-12-09,395.89,9.79,Payment,Normal
T100340,C1113,INV10340,2024-11-13,3517.36,2024-12-03,156.88,325.14,Payment,Normal
T100341,C4544,INV10341,2024-08-08,4858.19,2024-08-16,688.11,230.38,Payment,Normal
T100342,C4427,INV10342,2024-06-30,4324.01,2024-07-25,547.78,137.98,Payment,Normal
T100343,C2056,INV10343,2024-11-14,4161.69,2024-12-02,23.1,248.15,Payment,Normal
T100344,C2950,INV10344,2024-02-05,1227.04,2024-03-01,22.19,9.44,Payment,Normal
T100345,C5762,INV10345,2024-05-18,3511.82,2024-05-30,179.04,254.53,Payment,Normal
T100346,C3236,INV10346,2024-11-02,420.25,2024-11-05,19.88,22.67,Payment,Normal
T100347,C7109,INV10347,2024-01-06,3974.54,2024-01-28,190.03,248.76,Payment,Normal
T100348,C1889,INV10348,2024-09-20,4441.29,2024-10-04,410.28,103.46,Payment,Normal
T100349,C8352,INV10349,2024-05-20,219.56,2024-05-22,28.66,0.47,Payment,Normal
T100350,C1227,INV10350,2024-12-09,4386.04,2024-12-31,347.99,411.88,Payment,Normal
T100351,C2321,INV10351,2024-09-25,4014.04,2024-10-04,600.86,140.78,Payment,Normal
T100352,C2980,INV10352,2024-07-24,3859.22,2024-07-31,232.67,185.19,Payment,Normal
T100353,C5659,INV10353,2024-05-25,3174.78,2024-05-29,416.06,312.42,Payment,Normal
T100354,C6037,INV10354,2024-04-05,3864.54,2024-04-21,242.17,162.84,Payment,Normal
T100355,C6496,INV10355,2024-08-01,3714.15,2024-08-07,133.03,41.03,Payment,Normal
T100356,C1063,INV10356,2024-11-16,1837.65,2024-12-15,79.18,54.45,Payment,Normal
T100357,C3162,INV10357,2024-09-13,1244.68,2024-09-27,7.86,2.22,Payment,Normal
T100358,C8005,INV10358,2024-09-23,4939.84,2024-10-11,316.97,189.85,Payment,Normal
T100359,C6438,INV10359,2024-03-06,3430.27,2024-03-14,112.3,325.86,Payment,Normal
T100360,C7580,INV10360,2024-09-10,3953.09,2024-09-22,53.02,165.07,Payment,Normal
T100361,C1698,INV10361,2024-07-03,4407.68,2024-08-02,624.61,206.02,Payment,Normal
T100362,C3298,INV10362,2024-01-20,3105.72,2024-02-15,77.81,307.83,Payment,Normal
T100363,C7707,INV10363,2024-08-15,1235.19,2024-08-16,174.67,80.24,Payment,Normal
T100364,C9031,INV10364,2024-03-31,3077.91,2024-04-02,236.7,71.0,Payment,Normal
T100365,C2992,INV10365,2024-07-09,964.99,2024-08-07,31.92,17.99,Payment,Normal
T100366,C5691,INV10366,2024-12-20,3919.96,2024-12-25,205.87,22.67,Payment,Normal
T100367,C8071,INV10367,2024-01-05,4848.6,2024-01-09,642.77,449.83,Payment,Normal
T100368,C8142,INV10368,2024-04-03,4975.05,2024-04-20,129.77,197.13,Payment,Normal
T100369,C5543,INV10369,2024-09-03,3815.37,2024-09-05,398.34,58.72,Payment,Normal
T100370,C4679,INV10370,2024-05-03,4097.58,2024-05-10,137.95,91.71,Payment,Normal
T100371,C7427,INV10371,2024-06-21,2731.17,2024-07-02,242.91,158.43,Payment,Normal
T100372,C4511,INV10372,2024-11-04,548.29,2024-11-29,72.17,14.56,Payment,Normal
T100373,C4009,INV10373,2024-11-12,734.62,2024-11-29,97.93,70.2,Payment,Normal
T100374,C3498,INV10374,2024-02-19,4324.43,2024-02-25,525.1,283.35,Payment,Normal
T100375,C1286,INV10375,2024-06-04,2799.2,2024-06-14,36.52,114.33,Payment,Normal
T100376,C5243,INV10376,2024-04-17,1926.17,2024-04-27,75.05,139.34,Payment,Normal
T100377,C3870,INV10377,2024-01-02,2529.79,2024-01-05,30.75,55.7,Payment,Normal
T100378,C7070,INV10378,2024-08-05,3447.97,2024-08-31,39.37,293.49,Payment,Normal
T100379,C7434,INV10379,2024-11-19,2526.22,2024-12-10,182.11,149.66,Payment,Normal
T100380,C1134,INV10380,2024-06-02,4140.94,2024-06-30,216.04,280.76,Payment,Normal
T100381,C6884,INV10381,2024-01-06,2872.09,2024-01-07,115.04,252.35,Payment,Normal
T100382,C2127,INV10382,2024-06-24,4007.39,2024-07-11,395.8,340.86,Payment,Normal
T100383,C8460,INV10383,2024-03-01,4349.74,2024-03-18,462.18,364.08,Payment,Normal
T100384,C8889,INV10384,2024-08-25,3517.61,2024-08-27,358.87,217.6,Payment,Normal
T100385,C4830,INV10385,2024-07-25,3788.31,2024-08-20,90.13,333.7,Payment,Normal
T100386,C2617,INV10386,2024-05-26,4372.03,2024-06-08,19.18,361.05,Payment,Normal
T100387,C3774,INV10387,2024-11-13,731.46,2024-12-10,36.77,54.38,Payment,Normal
T100388,C3867,INV10388,2024-09-19,887.72,2024-09-25,108.92,73.87,Payment,Normal
T100389,C2468,INV10389,2024-10-15,2586.59,2024-10-20,2.48,74.24,Payment,Normal
T100390,C7325,INV10390,2024-12-10,3122.94,2025-01-02,459.63,197.31,Payment,Normal
T100391,C2962,INV10391,2024-05-19,1373.04,2024-06-14,130.58,74.14,Payment,Normal
T100392,C6048,INV10392,2024-02-19,3921.24,2024-02-21,62.92,298.42,Payment,Normal
T100393,C1903,INV10393,2024-09-08,2752.21,2024-09-29,397.55,94.09,Payment,Normal
T100394,C1243,INV10394,2024-09-20,3199.85,2024-10-03,447.35,32.8,Payment,Normal
T100395,C1287,INV10395,2024-09-01,4692.42,2024-09-08,484.18,31.83,Payment,Normal
T100396,C6915,INV10396,2024-09-22,1574.72,2024-10-09,167.28,10.61,Payment,Normal
T100397,C9196,INV10397,2024-06-28,2952.64,2024-07-02,153.19,183.33,Payment,Normal
T100398,C6172,INV10398,2024-10-09,324.14,2024-10-13,42.37,31.55,Payment,Normal
T100399,C1059,INV10399,2024-09-15,4847.5,2024-09-29,545.09,63.06,Payment,Normal
T100400,C9071,INV10400,2024-05-31,3815.49,2024-06-05,14.07,8.44,Payment,Normal
T100401,C3315,INV10401,2024-09-13,1685.69,2024-09-24,123.56,129.87,Payment,Normal
T100402,C5758,INV10402,2024-08-23,3448.15,2024-09-21,230.63,94.35,Payment,Normal
T100403,C8997,INV10403,2024-07-12,4985.91,2024-08-04,318.74,225.06,Payment,Normal
T100404,C2793,INV10404,2024-02-24,901.76,2024-02-26,107.51,62.55,Payment,Normal
T100405,C4581,INV10405,2024-09-22,1181.77,2024-09-28,14.6,80.42,Payment,Normal
T100406,C1713,INV10406,2024-08-11,3307.1,2024-08-21,135.55,314.46,Payment,Normal
T100407,C2169,INV10407,2024-06-29,840.18,2024-07-17,54.49,79.28,Payment,Normal
T100408,C2868,INV10408,2024-04-02,2156.66,2024-04-26,206.56,85.75,Payment,Normal
T100409,C6598,INV10409,2024-08-16,1443.65,2024-09-08,213.08,59.09,Payment,Normal
T100410,C3108,INV10410,2024-04-30,4481.09,2024-05-28,154.57,95.49,Payment,Normal
T100411,C4715,INV10411,2024-07-19,252.56,2024-08-08,24.69,9.31,Payment,Normal
T100412,C7479,INV10412,2024-08-29,4335.36,2024-09-09,307.73,419.75,Payment,Normal
T100413,C6957,INV10413,2024-07-04,1009.08,2024-07-26,131.48,78.36,Payment,Normal
T100414,C4334,INV10414,2024-12-22,3877.52,2025-01-16,491.35,295.09,Payment,Normal
T100415,C6663,INV10415,2024-03-13,3168.48,2024-03-14,62.38,10.31,Payment,Normal
T100416,C7309,INV10416,2024-11-28,4612.15,2024-12-20,426.61,367.37,Payment,Normal
T100417,C6691,INV10417,2024-03-27,2459.46,2024-04-18,43.28,30.79,Payment,Normal
T100418,C4009,INV10418,2024-04-30,3459.27,2024-05-21,223.28,69.37,Payment,Normal
T100419,C2306,INV10419,2024-01-12,2508.81,2024-01-23,24.16,146.01,Payment,Normal
T100420,C5163,INV10420,2024-09-04,1418.07,2024-09-10,169.65,44.01,Payment,Normal
T100421,C9637,INV10421,2024-07-14,2330.58,2024-07-25,4.06,16.88,Payment,Normal
T100422,C8781,INV10422,2024-04-06,2023.22,2024-04-24,145.65,121.4,Payment,Normal
T100423,C5655,INV10423,2024-05-20,1529.15,2024-06-10,159.41,131.53,Payment,Normal
T100424,C3744,INV10424,2024-01-04,3921.27,2024-01-30,23.3,188.42,Payment,Normal
T100425,C8866,INV10425,2024-12-17,614.16,2024-12-22,22.3,60.6,Payment,Normal
T100426,C6691,INV10426,2024-07-16,798.23,2024-07-26,59.73,49.34,Payment,Normal
T100427,C7479,INV10427,2024-04-14,3542.08,2024-05-13,297.35,3.46,Payment,Normal
T100428,C9617,INV10428,2024-01-26,1699.66,2024-02-01,131.99,14.93,Payment,Normal
T100429,C7251,INV10429,2024-12-16,1818.07,2024-12-30,9.05,14.29,Payment,Normal
T100430,C3838,INV10430,2024-09-26,2044.92,2024-10-17,40.71,116.06,Payment,Normal
T100431,C8004,INV10431,2024-01-23,3478.38,2024-01-26,417.71,69.62,Payment,Normal
T100432,C2709,INV10432,2024-10-28,920.66,2024-11-14,14.44,58.59,Payment,Normal
T100433,C3298,INV10433,2024-12-31,3561.73,2025-01-07,16.88,333.45,Payment,Normal
T100434,C6511,INV10434,2024-08-08,354.66,2024-09-05,28.8,25.15,Payment,Normal
T100435,C8288,INV10435,2024-02-20,4367.75,2024-03-15,467.84,350.17,Payment,Normal
T100436,C4235,INV10436,2024-03-18,1763.31,2024-04-16,215.52,14.13,Payment,Normal
T100437,C2487,INV10437,2024-08-04,4484.6,2024-08-06,368.36,366.53,Payment,Normal
T100438,C3538,INV10438,2024-04-25,2316.36,2024-05-18,223.61,121.93,Payment,Normal
T100439,C9436,INV10439,2024-02-16,3684.79,2024-02-29,45.12,22.24,Payment,Normal
T100440,C7120,INV10440,2024-11-06,1310.81,2024-11-24,31.37,114.27,Payment,Normal
T100441,C3882,INV10441,2024-07-19,1174.15,2024-07-31,171.87,39.56,Payment,Normal
T100442,C2792,INV10442,2024-02-18,992.38,2024-03-13,117.55,65.37,Payment,Normal
T100443,C4948,INV10443,2024-05-19,2541.16,2024-06-01,211.69,182.76,Payment,Normal
T100444,C5044,INV10444,2024-01-04,1219.43,2024-01-09,182.24,118.87,Payment,Normal
T100445,C3654,INV10445,2024-04-30,3286.6,2024-05-09,98.37,223.56,Payment,Normal
T100446,C9011,INV10446,2024-01-10,453.77,2024-01-14,2.09,11.69,Payment,Normal
T100447,C6617,INV10447,2024-02-11,2366.85,2024-03-10,308.26,172.11,Payment,Normal
T100448,C5480,INV10448,2024-12-12,3739.26,2024-12-26,238.65,129.35,Payment,Normal
T100449,C6716,INV10449,2024-01-30,1918.09,2024-02-05,284.16,7.69,Payment,Normal
T100450,C4682,INV10450,2024-03-02,4348.45,2024-03-09,377.45,190.73,Payment,Normal
T100451,C8343,INV10451,2024-09-17,3653.76,2024-09-18,266.73,319.13,Payment,Normal
T100452,C6350,INV10452,2024-10-24,4513.44,2024-11-09,285.51,124.94,Payment,Normal
T100453,C5112,INV10453,2024-05-08,3002.52,2024-06-05,410.91,63.25,Payment,Normal
T100454,C8182,INV10454,2024-12-11,3152.54,2024-12-13,298.65,231.12,Payment,Normal
T100455,C1182,INV10455,2024-07-04,744.68,2024-07-14,79.96,67.69,Payment,Normal
T100456,C7859,INV10456,2024-10-15,980.45,2024-10-15,34.93,95.24,Payment,Normal
T100457,C5884,INV10457,2024-12-29,986.79,2025-01-01,126.46,48.58,Payment,Normal
T100458,C4223,INV10458,2024-10-04,1311.43,2024-10-20,171.29,58.4,Payment,Normal
T100459,C3256,INV10459,2024-12-06,2622.61,2024-12-14,141.32,155.51,Payment,Normal
T100460,C1663,INV10460,2024-06-30,901.27,2024-07-25,52.87,87.37,Payment,Normal
T100461,C5055,INV10461,2024-06-23,1364.85,2024-07-02,134.45,44.38,Payment,Normal
T100462,C8840,INV10462,2024-12-27,3890.02,2025-01-03,76.37,377.26,Payment,Normal
T100463,C9019,INV10463,2024-12-31,2323.57,2025-01-17,82.27,17.08,Payment,Normal
T100464,C4131,INV10464,2024-09-09,931.81,2024-10-05,72.65,31.4,Payment,Normal
T100465,C6955,INV10465,2024-11-09,4161.53,2024-12-04,268.97,103.5,Payment,Normal
T100466,C3403,INV10466,2024-09-21,3124.01,2024-09-24,331.2,52.18,Payment,Normal
T100467,C4275,INV10467,2024-03-04,921.33,2024-03-06,5.07,67.85,Payment,Normal
T100468,C1680,INV10468,2024-07-29,3352.64,2024-08-07,238.69,283.02,Payment,Normal
T100469,C6042,INV10469,2024-05-28,4047.78,2024-06-27,355.41,351.46,Payment,Normal
T100470,C6873,INV10470,2024-12-29,1108.62,2025-01-23,18.61,29.9,Payment,Normal
T100471,C8924,INV10471,2024-07-07,379.73,2024-07-16,30.26,35.57,Payment,Normal
T100472,C6868,INV10472,2024-01-28,292.78,2024-02-23,5.36,13.24,Payment,Normal
T100473,C5492,INV10473,2024-02-29,4675.99,2024-03-28,221.75,237.18,Payment,Normal
T100474,C3054,INV10474,2024-05-10,303.71,2024-06-02,6.76,29.96,Payment,Normal
T100475,C9310,INV10475,2024-10-07,4829.08,2024-11-03,3.58,459.64,Payment,Normal
T100476,C5979,INV10476,2024-02-17,3231.69,2024-03-08,420.73,146.96,Payment,Normal
T100477,C9935,INV10477,2024-06-09,2626.42,2024-06-09,192.59,175.15,Payment,Normal
T100478,C2503,INV10478,2024-12-10,784.29,2024-12-23,3.53,24.15,Payment,Normal
T100479,C7507,INV10479,2024-04-09,3552.94,2024-05-03,107.58,239.27,Payment,Normal
T100480,C7889,INV10480,2024-06-05,4852.57,2024-06-19,68.35,326.38,Payment,Normal
T100481,C5598,INV10481,2024-06-05,2274.38,2024-06-05,296.17,40.29,Payment,Normal
T100482,C6492,INV10482,2024-06-25,3493.87,2024-07-17,439.24,330.04,Payment,Normal
T100483,C8328,INV10483,2024-02-27,3447.92,2024-02-29,257.13,213.03,Payment,Normal
T100484,C4644,INV10484,2024-04-14,4357.63,2024-04-24,372.98,13.24,Payment,Normal
T100485,C3691,INV10485,2024-01-21,4661.65,2024-02-04,482.15,315.37,Payment,Normal
T100486,C8457,INV10486,2024-03-21,1156.81,2024-04-10,114.33,45.56,Payment,Normal
T100487,C7037,INV10487,2024-10-01,3291.04,2024-10-16,52.62,216.5,Payment,Normal
T100488,C4071,INV10488,2024-12-29,4997.13,2025-01-26,36.14,488.31,Payment,Normal
T100489,C9067,INV10489,2024-06-16,2093.85,2024-06-21,273.48,163.82,Payment,Normal
T100490,C1092,INV10490,2024-10-10,2878.38,2024-10-10,318.83,252.87,Payment,Normal
T100491,C5309,INV10491,2024-09-30,2080.29,2024-10-22,102.05,138.88,Payment,Normal
T100492,C8398,INV10492,2024-06-14,4058.45,2024-07-08,464.05,323.79,Payment,Normal
T100493,C5044,INV10493,2024-07-22,2234.36,2024-08-21,274.1,26.86,Payment,Normal
T100494,C9766,INV10494,2024-11-29,2768.0,2024-12-04,2.39,89.85,Payment,Normal
T100495,C2106,INV10495,2024-10-04,1895.66,2024-10-27,112.65,131.84,Payment,Normal
T100496,C5324,INV10496,2024-06-07,2003.93,2024-06-08,134.87,47.6,Payment,Normal
T100497,C1718,INV10497,2024-09-19,1928.93,2024-10-17,65.76,14.12,Payment,Normal
T100498,C4416,INV10498,2024-02-14,3056.9,2024-02-16,306.4,189.37,Payment,Normal
T100499,C3842,INV10499,2024-10-01,2371.12,2024-10-23,135.08,204.71,Payment,Normal
T100500,C7790,INV10500,2024-11-30,2643.5,2024-11-30,190.01,6.78,Payment,Normal
T100501,C6267,INV10501,2024-05-11,1772.11,2024-05-29,101.06,70.68,Payment,Normal
T100502,C7193,INV10502,2024-01-15,2942.84,2024-02-08,235.55,178.9,Payment,Normal
T100503,C9650,INV10503,2024-12-01,3847.93,2024-12-17,469.25,276.33,Payment,Normal
T100504,C7485,INV10504,2024-07-23,4782.07,2024-07-29,13.08,93.62,Payment,Normal
T100505,C9881,INV10505,2024-03-11,137.06,2024-04-04,13.31,12.31,Payment,Normal
T100506,C7375,INV10506,2024-08-15,1293.06,2024-08-19,179.81,7.79,Payment,Normal
T100507,C1458,INV10507,2024-12-12,4678.74,2024-12-14,246.77,47.45,Payment,Normal
T100508,C3720,INV10508,2024-05-29,2480.77,2024-06-14,95.55,70.67,Payment,Normal
T100509,C1990,INV10509,2024-01-05,1605.72,2024-01-24,193.42,86.57,Payment,Normal
T100510,C4092,INV10510,2024-12-13,1625.41,2024-12-29,148.81,116.4,Payment,Normal
T100511,C3079,INV10511,2024-03-09,1435.86,2024-03-10,89.07,17.5,Payment,Normal
T100512,C8167,INV10512,2024-03-23,987.63,2024-04-15,100.9,17.92,Payment,Normal
T100513,C4839,INV10513,2024-08-22,2673.3,2024-09-06,284.32,28.57,Payment,Normal
T100514,C5000,INV10514,2024-10-23,2879.83,2024-11-04,110.83,277.31,Payment,Normal
T100515,C7536,INV10515,2024-03-15,2469.37,2024-03-28,298.54,135.87,Payment,Normal
T100516,C6876,INV10516,2024-11-23,312.72,2024-11-24,29.7,29.75,Payment,Normal
T100517,C3885,INV10517,2024-07-20,3047.9,2024-08-09,374.52,269.5,Payment,Normal
T100518,C6854,INV10518,2024-04-04,1217.59,2024-04-22,38.73,74.39,Payment,Normal
T100519,C5178,INV10519,2024-03-05,2114.04,2024-03-24,266.33,190.27,Payment,Normal
T100520,C3101,INV10520,2024-02-15,1831.76,2024-02-24,65.08,142.97,Payment,Normal
T100521,C5934,INV10521,2024-11-08,1446.55,2024-11-09,178.49,61.3,Payment,Normal
T100522,C7437,INV10522,2024-02-16,3370.99,2024-03-01,48.31,210.3,Payment,Normal
T100523,C6937,INV10523,2024-04-06,2313.66,2024-04-22,203.58,38.87,Payment,Normal
T100524,C1808,INV10524,2024-06-13,3710.68,2024-06-13,480.23,80.43,Payment,Normal
T100525,C1913,INV10525,2024-03-05,569.0,2024-03-08,2.02,36.53,Payment,Normal
T100526,C8317,INV10526,2024-03-22,3074.76,2024-03-30,252.14,71.32,Payment,Normal
T100527,C9776,INV10527,2024-06-26,2015.44,2024-07-08,179.72,100.12,Payment,Normal
T100528,C8767,INV10528,2024-04-15,4940.15,2024-05-10,101.1,343.41,Payment,Normal
T100529,C6874,INV10529,2024-11-17,2081.16,2024-12-13,133.67,149.34,Payment,Normal
T100530,C6077,INV10530,2024-04-22,3492.94,2024-04-28,519.36,44.85,Payment,Normal
T100531,C7927,INV10531,2024-05-23,610.14,2024-06-21,66.29,35.29,Payment,Normal
T100532,C1106,INV10532,2024-01-04,1443.39,2024-01-28,17.19,12.36,Payment,Normal
T100533,C5056,INV10533,2024-05-26,4481.54,2024-06-02,128.98,144.92,Payment,Normal
T100534,C3720,INV10534,2024-04-25,1210.62,2024-05-14,64.46,8.4,Payment,Normal
T100535,C9713,INV10535,2024-06-27,2643.39,2024-07-15,26.81,211.57,Payment,Normal
T100536,C7877,INV10536,2024-11-27,1245.19,2024-11-27,100.86,109.59,Payment,Normal
T100537,C9743,INV10537,2024-02-28,3289.3,2024-03-26,262.96,106.68,Payment,Normal
T100538,C2906,INV10538,2024-02-26,1731.71,2024-03-11,173.9,172.16,Payment,Normal
T100539,C4856,INV10539,2024-12-18,3343.01,2024-12-21,279.7,244.26,Payment,Normal
T100540,C1449,INV10540,2024-06-25,2379.51,2024-07-11,21.47,133.8,Payment,Normal
T100541,C4114,INV10541,2024-01-11,4792.36,2024-02-07,126.02,330.68,Payment,Normal
T100542,C8092,INV10542,2024-05-07,1084.58,2024-05-26,87.17,10.49,Payment,Normal
T100543,C6086,INV10543,2024-06-17,2306.82,2024-07-10,261.65,80.18,Payment,Normal
T100544,C2077,INV10544,2024-07-12,3358.07,2024-07-25,400.68,311.35,Payment,Normal
T100545,C3005,INV10545,2024-01-26,1249.75,2024-02-16,74.86,19.05,Payment,Normal
T100546,C1215,INV10546,2024-08-29,4963.17,2024-09-20,690.13,267.99,Payment,Normal
T100547,C2640,INV10547,2024-03-30,4225.96,2024-04-05,330.23,263.52,Payment,Normal
T100548,C1253,INV10548,2024-03-18,536.71,2024-03-28,60.8,6.85,Payment,Normal
T100549,C1488,INV10549,2024-10-12,4147.73,2024-10-13,486.55,293.97,Payment,Normal
T100550,C1449,INV10550,2024-06-03,277.19,2024-06-26,12.6,7.29,Payment,Normal
T100551,C9894,INV10551,2024-01-29,1864.67,2024-02-20,24.51,174.71,Payment,Normal
T100552,C3042,INV10552,2024-05-04,2813.63,2024-05-12,128.94,111.7,Payment,Normal
T100553,C8207,INV10553,2024-04-14,2291.29,2024-04-25,206.42,118.16,Payment,Normal
T100554,C9636,INV10554,2024-07-29,4605.02,2024-07-31,343.28,456.89,Payment,Normal
T100555,C4266,INV10555,2024-02-25,4271.98,2024-03-14,133.61,397.55,Payment,Normal
T100556,C5202,INV10556,2024-03-28,670.2,2024-04-12,82.18,25.51,Payment,Normal
